id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1.36348E+18,SnarkyGrandpa,,A Grumpy Old Guy just telling the truth,2016/8/11 10:32,57,166,27,FALSE,2021/2/21 13:19,@BehrenCookie Grandpa has both Moderna shots in arm.  I’m feeling optimistic.  No side effects at all other than a… https://t.co/lPf8NC6g0U,,Twitter for iPhone,0,1,FALSE
1.36335E+18,???????? ????????,"Arizona, USA","#DevSecOps #Developer #Agile #Cybersecurity #CIAM #BusinessAgility — Opinions are my own, retweets / likes don’t indicate my endorsement.",2010/9/28 4:50,668,2005,6911,FALSE,2021/2/21 4:36,I did have fever and a greater feeling of malaise as a side effect of the second dose of the #Moderna #vaccine (rou… https://t.co/uAwWZSsKTU,"['Moderna', 'vaccine']",Twitter for iPhone,0,0,FALSE
1.36335E+18,Justin Mann,,These tweets are my own personal opinions.,2011/11/29 6:42,143,265,1101,FALSE,2021/2/21 4:32,"That second vaccine shot (#Moderna ) has some wicked side effects. 12 hours after the shot, I’ve got a 102.4 temp,… https://t.co/dmJ7zL1YkL",['Moderna'],Twitter for iPhone,0,2,FALSE
1.36329E+18,JILL ??,,a happy film {& science} geek,2009/9/18 17:30,210,204,10110,FALSE,2021/2/21 0:59,"On the #Moderna #COVID19Vaccine side effects magic carpet ride. 
#Vaccine #Dose2 #WorthIt https://t.co/IX0PthKUCS","['Moderna', 'COVID19Vaccine', 'Vaccine', 'Dose2', 'WorthIt']",Twitter for iPhone,1,1,FALSE
1.36309E+18,Keith Goode,Sydney,"Independent research of ASX listed mining companies based on site visits. 
Gold & Platinum follower / analyst since 1976",2012/5/24 2:37,2184,1075,5178,FALSE,2021/2/20 11:54,@drcraigwax @gassin123Charts Maybe he knows of a hidden side effect or risk in the #PfizerVaccine that has been glo… https://t.co/tf7tErR5NU,['PfizerVaccine'],Twitter for iPhone,0,1,FALSE
1.36307E+18,Vipulananda ????,"Colombo, Sri Lanka",??????????? ?????? Journalist. Works @ GCC English daily. Personal account. RT not endorsement. Sri Lankan. https://t.co/80L8HMJVik,2007/11/3 7:37,2980,5001,83552,FALSE,2021/2/20 10:03,"US #CDC reports most common side effects of #Pfizer, #Moderna #coronavirus #vaccine https://t.co/vkhv0vppfV","['CDC', 'Pfizer', 'Moderna', 'coronavirus', 'vaccine']",Twitter Web App,0,1,FALSE
1.36306E+18,Bh News,Bahrain,"Bahrain, GCC, Middle East and International news.

Facebook bhnews.eng
Instagram bhnews.eng",2017/9/20 22:17,680,24,17,FALSE,2021/2/20 9:47,The #US Centers for Disease Control and Prevention (CDC) reported on Friday the most common side effects of the… https://t.co/FOMA5y5ejG,['US'],Twitter for Android,0,0,FALSE
1.36343E+18,Organised Pauper,East Midlands. UK,"Pragmatist. Practitioner of blackbelt thriftiness. Housewife, carer and supporter at home. Start where you are, use what you have, do what you can. Arthur Ashe",2009/9/24 20:40,1767,2722,79187,FALSE,2021/2/21 9:51,Back to normal after my vaccination. Worst side effects lasted one day. I do tend to get reactions from things anyw… https://t.co/N9zSOSmrV8,,Twitter Web App,0,3,FALSE
1.36321E+18,Jes ??,staffordshire ,?? Day Trader #trading212 code: GIq3gOC9,2009/6/10 11:11,1099,1894,1720,FALSE,2021/2/20 19:43,"I had the AstraZeneca vaccine yesterday. Side effects have been awful. Hot and cold, palpitations, nausea, migraine… https://t.co/AG6wlLDoZ6",,Twitter for iPhone,0,3,FALSE
1.36311E+18,Si Jarvis ???????????????? #BritishHistoryMatters,"England, United Kingdom",Retired RAF Sqn Ldr. Tested parachutes for a living. Now #gardening & #DIY is my thing! Bath Rugby and England Rugby supporter. Per Ardua ad Astra,2010/3/6 21:30,2926,3203,21719,FALSE,2021/2/20 12:39,1st Covid jab completed. No side effects so far. ??#COVIDVaccine #oxfordastrazeneca #oxfordvaccine,"['COVIDVaccine', 'oxfordastrazeneca', 'oxfordvaccine']",Twitter for iPad,0,2,FALSE
1.36319E+18,Natasha / Nathan Jones,,"Indie author, artist, solo traveler. Bowie researcher. 
The House of the Future: Beneath the Berlin Wall and Back.
David-Bowie Art Translations.",2011/2/8 10:12,62,43,1180,FALSE,2021/2/20 17:55,"I've just bought my 
first
international
post-pandemic
airline tickets. 
Oh what a feeling! It was worth the #SputnikV side effects.",['SputnikV'],Twitter Web App,0,2,FALSE
1.36368E+18,van calica,"Singapore, Singapore",A work in progress..,2012/6/10 6:12,49,103,147,FALSE,2021/2/22 2:55,"2/2 fully vaccinated! 
possible side effects includes pain at the injection site, fever, headache and chills. long… https://t.co/3B9NdBLvFF",,Twitter for iPhone,0,2,FALSE
1.36388E+18,"C. Johnson, MPA","Perth Amboy, NJ",30 ?? ???????? From AA to BA to MPA Cayden’s dad ???? W/O God where would I be ????,2011/9/21 23:33,833,1003,8391,FALSE,2021/2/22 16:05,"Took the #Moderna vaccination, both doses and no side effects. Good is good! #COVID19 #COVIDVaccine @moderna_tx thank you!","['Moderna', 'COVID19', 'COVIDVaccine']",Twitter for iPhone,0,0,FALSE
1.36363E+18,Miriam E. Tucker,Washington DC area,Writer/journalist specializing in medicine/health. Living with type 1 diabetes since 1973.,2009/3/30 21:26,9923,6974,10296,FALSE,2021/2/21 23:09,My sister got both #Moderna doses and had no side effects with either one so now she's worried that maybe she didn'… https://t.co/X5Zc50vKwx,['Moderna'],Twitter Web App,1,20,FALSE
1.36361E+18,Kathy Jordan,"St Augustine Beach, FL","Author, Becoming a Life Change Artist. Crazy about my daughter, son (in law) and grandkids; travel, dogs, and let’s face it, all creatures great and small.",2010/6/9 1:34,1158,1524,983,FALSE,2021/2/21 22:01,"Anyone besides me have milder side effects after 2nd dose of #moderna Covid-1 vaccine, than after the 1st?",['moderna'],Twitter for iPad,0,0,FALSE
1.36361E+18,Lee S. Ferguson #VaccinesWork #MaskUp #StayHome,"Suburbia, Texas","#AP #IB bio. Yes, #teaching IS political. #Latina. #Ally #BLM Aspiring #sciedinfluencer. @SouthwesternU,#UTDallas alum. My opinions/views ≠ AISD's. She/her.",2010/11/4 15:13,2691,1247,67737,FALSE,2021/2/21 22:00,Achievement unlocked:  second dose of the #Moderna vaccine acquired.  Now waiting on the side effects...… https://t.co/VPzA55vrjq,['Moderna'],Twitter for iPhone,0,71,FALSE
1.36351E+18,Cmra1997,United States,,2019/12/16 0:38,2,6,15,FALSE,2021/2/21 15:06,#covid #Moderna 2nd dose 38 hrs post vaccine. Side effects have mostly subsided for me (40s healthy essential worke… https://t.co/TWfvQOHlZE,"['covid', 'Moderna']",Twitter for Android,0,0,FALSE
1.36392E+18,Jane Bee ??,,"Buzzing about here, there and everywhere, but mostly around Shropshire ....??",2019/5/7 9:17,1173,2020,11316,FALSE,2021/2/22 18:17,"Day 1 post vaccine. I can report no side effects. Perhaps a bit more tired than usual this morning, but not a probl… https://t.co/J3ANM4aYjC",,Twitter for Android,2,7,FALSE
1.36406E+18,Visions of Asia,,"The twitter account of Visions Of Asia, photography, culture and news Publications in @insider, @bloomberg, @NBCNews @CNN",2017/6/20 15:14,228,8,79,FALSE,2021/2/23 3:50,"#HongKong Weirdly, for a vaccine supposedly made with a known technology the side effects of #Sinovac #COVID19 vacc… https://t.co/FgYRpuuMZw","['HongKong', 'Sinovac', 'COVID19']",TweetDeck,5,3,FALSE
1.36414E+18,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009/7/9 9:04,740361,428,951,TRUE,2021/2/23 9:10,#NSTworld Common side effects of the #PfizerBioNTech and #Moderna Covid-19 #vaccines include pain and swelling at t… https://t.co/SXApaTy8Ui,"['NSTworld', 'PfizerBioNTech', 'Moderna', 'vaccines']",Twitter Web App,5,13,FALSE
1.36413E+18,Pauline Chow,USA,"Retired math educator; passionate about math; news junkie; tech geek; author; travel; yelp; tweet; blog; selfies, simply enjoy & celebrate life????!",2013/4/23 19:53,122,1,181,FALSE,2021/2/23 8:47,"Here is a table that compares #Pfizer-#BioNTech, #Moderna, &amp; #AstraZeneca: effectiveness, potential side effects, d… https://t.co/NFLLd458X2","['Pfizer', 'BioNTech', 'Moderna', 'AstraZeneca']",Twitter for iPhone,0,0,FALSE
1.36413E+18,Richard Kang,"Seoul, South Korea",@AFP journalist debunking misinformation in Korea | AFP ???? ?? ?? ?? @AFPFactCheck,2020/10/27 3:07,252,184,324,FALSE,2021/2/23 8:42,"Unrelated photos published in false report about #Moderna Covid-19 vaccine side effects.

https://t.co/dfuTenfRv5",['Moderna'],Twitter Web App,1,2,FALSE
1.36403E+18,Rubina Halwani,DMV girl in SLC,Instructional Designer. Speaker. Ed. Specialist. Leader. Influencer. Strategist. Social Justice/DEI Activist. #BLM,2012/10/2 20:26,490,4057,4073,FALSE,2021/2/23 1:50,"@POTUS #SouthAsian #American, received #Moderna. Felt typical side effects: sore muscles, headache, and mild fever… https://t.co/9JiBLygcFx","['SouthAsian', 'American', 'Moderna']",Twitter Web App,0,0,FALSE
1.36393E+18,person,,"we all have moments, good & bad. i'll retweet/like what i find good, at that moment.",2015/3/31 21:23,768,1206,122215,FALSE,2021/2/22 19:25,"@9thFloorAZ Got 2nd dose #Moderna - Cause fast release it's vital watch for side effects w/your daily stuff. Mine,… https://t.co/cX6ALR9hOJ",['Moderna'],Twitter for iPhone,0,0,FALSE
1.36378E+18,LynGenet,Harlem and Westchester,"Owner Lyn-Genet's Kitchen- 3473 Broadway in Harlem- healthy comfort food, vegetarian & vegan eats- NY Times Bestselling Author- Nutritionist- Brayden's mom",2011/3/5 14:35,10840,8362,4655,FALSE,2021/2/22 9:23,How long have your side effects lasted from the #moderna shot? I got mine last Thursday (10 days ago) and still fee… https://t.co/oTPlSYSWs7,['moderna'],Twitter for iPhone,0,1,FALSE
1.36446E+18,johnny atlas,,A dude with an interest in fairness. everyone’s favourite ‘reply guy’,2019/3/18 11:31,91,229,3881,FALSE,2021/2/24 6:35,"@rosepet19239091 @mstone1104 Second received on Monday.   Like 1st, slightly sore arm is only side effect.  #PfizerBioNTech",['PfizerBioNTech'],Twitter for iPad,0,2,FALSE
1.36419E+18,Chuck Hilliard,"Hendersonville, NC","Family,Friends, Guitar, Grateful Music, Golf. Espresso is King ??",2020/5/17 19:28,252,640,4295,FALSE,2021/2/23 12:28,"21 hours since Moderna number 2... absolutely zero side effects! #Moderna #vaccinated #gettheshots 
??Sunshine Day… https://t.co/qwhnCuio5N","['Moderna', 'vaccinated', 'gettheshots']",Twitter for iPhone,1,20,FALSE
1.36459E+18,CherryZee,,"I ?? the 90's, bit quirky, marmite, just womble-ing along, still trying to get the hang of this",2021/1/7 9:05,1,45,53,FALSE,2021/2/24 15:02,"Had the Oxford aAstrazeneca Covid jab yesterday, only side effect this morning - mild hangover like sickness and he… https://t.co/O3cweQJiCe",,Twitter Web App,0,0,FALSE
1.36488E+18,Swagat_Pradhan ????,"Hyderabad, India","Medical Student: Budding Doctor
Defence Enthusiast
Indian: Loves Culture, Art, Cuisine.

??  ?????? ???????? ??",2020/4/6 16:56,59,498,40795,FALSE,2021/2/25 10:12,Got vaccinated with #Covaxin of @BharatBiotech. It is totally safe and with minimal side effects. Really proud of m… https://t.co/X2ePOP8Gfw,['Covaxin'],Twitter for Android,1,2,FALSE
1.36471E+18,Zoe Derrick,Billinge,"Passionate about Midwifery, and moving into digital maternity care. Best for our women, safe practice for staff.
Wife, mum, dog lover & love to run.",2009/2/5 10:41,150,651,3615,FALSE,2021/2/24 22:49,2nd vaccine today no side effects so far ?? bonus ?? i can feel the return of normal life coming ?? #COVID19Vaccine… https://t.co/rIwCXDjMZY,['COVID19Vaccine'],Twitter for Android,0,5,FALSE
1.36464E+18,Dr Reena Aggarwal,"London, England","OB/GYN post CCT at Royal Free NHS Trust, former @ariadnelabs research fellow, Darzi Fellow, NIHR ACF & Pharmacist; runner, cyclist, adventurer. VMO",2011/5/7 17:54,3332,2911,17236,FALSE,2021/2/24 18:33,"Definitely more side effects than first dose — fatigue, sore arm, slight cough and chills... feels like flu. guess… https://t.co/SOxAF2O9o5",,Twitter for iPhone,0,3,FALSE
1.36482E+18,Garwin Murray,Sri Lanka ,I am a serial entrepreneur based out of Sri Lanka & Dubai. Founder of Detroves Travels consortium . I am also a trainer on Strategic Communication.,2010/7/15 1:12,83,344,45,FALSE,2021/2/25 6:21,2nd jab done and hopefully contributed in making the world a little safer . Did not feel any side effects from both… https://t.co/PMa2eqUJXS,,Instagram,0,1,FALSE
1.36464E+18,Huda,Pakistan,"Plastic Surgeon *
Aesthetic Dematologist *
Foodie *
Temperamental *
Wanderlust *
Broke *

IG: auntaurelsurg",2009/6/8 16:14,1719,326,23040,FALSE,2021/2/24 18:16,The only side effects I had ws mild redness and itching on my palms and soles that resolved with a single dose of a… https://t.co/2Q4F2em2NM,,Twitter for Android,1,2,FALSE
1.36464E+18,Huda,Pakistan,"Plastic Surgeon *
Aesthetic Dematologist *
Foodie *
Temperamental *
Wanderlust *
Broke *

IG: auntaurelsurg",2009/6/8 16:14,1719,326,23040,FALSE,2021/2/24 18:14,"Day 2 post vaccine. Contrary to what a lot of people experienced in terms of side effects, having malaise, bodyache… https://t.co/cUXdmalyp0",,Twitter for Android,1,2,FALSE
1.36479E+18,Cmra1997,United States,,2019/12/16 0:38,2,6,15,FALSE,2021/2/25 4:06,"#covid #Moderna 2nd dose day 5 no more side effects &amp; injection site is no longer warm to the touch, red, swollen o… https://t.co/2glafYvrsg","['covid', 'Moderna']",Twitter for Android,0,0,FALSE
1.36469E+18,southernconetravel,Oakland & Buenos Aires,"Author of: Moon Patagonia; National Geographic Traveler Argentina; DK Eyewitness Chile, Argentina. Contributing Editor, Patagon Journal. Geography PhD, Berkeley",2013/2/13 3:25,1075,1396,33603,FALSE,2021/2/24 21:51,"Just received my second jab of #Moderna, and it’s a relief. No side effects at present (just mild arm soreness the first time around).",['Moderna'],Twitter for iPad,0,13,FALSE
1.3646E+18,Jeffrey Carr,"Washington, USA",Interested in hard challenges,2008/3/30 23:27,8862,1834,2809,FALSE,2021/2/24 15:25,I got the first dose of #Moderna vaccine last Saturday. Side effects were mild. Muscle soreness at the injection si… https://t.co/vCQKtZQdTq,['Moderna'],Twitter Web App,0,5,FALSE
1.36461E+18,Chris Lavender ?????? - #StayHome #ProtectTheNHS,"Devon, UK",POLITE NOTICE... If you are not willing to converse with me in a polite & respectful manner then you will be shouting into the ether from your muted account. ??,2011/2/19 3:01,94,121,541,FALSE,2021/2/24 16:00,@chrischirp Do you know of any data regarding side effects of the vaccines? I had my 1st dose of #PfizerBioNTech a… https://t.co/7ceGxhh0x7,['PfizerBioNTech'],Twitter for iPad,0,1,FALSE
1.36461E+18,Jonathan Pluck,"Telford, U.K.","'Wonder is the beginning of wisdom' - Socrates.  Once a 'proper' scientist, nowadays a full blown hedge geek!  Currently learning to play the ukelele (badly!).",2010/11/24 14:14,289,1032,21997,FALSE,2021/2/24 15:59,@LZatYT I had slightly more intense side effects after having the #OxfordAstraZeneca one because I’d already had Co… https://t.co/4ewLU8L33t,['OxfordAstraZeneca'],Twitter for iPad,0,0,FALSE
1.36624E+18,Santosh UCB,Bangalore,Civil Engineer and Investor,2009/6/20 9:22,947,3237,23679,FALSE,2021/3/1 4:24,@IndiaToday @narendramodi @PoulomiMSaha @snehamordani Absolute lie. If there are side effects to #covaxin the only… https://t.co/bdt08ZjLlo,['covaxin'],Twitter Web App,0,1,FALSE
1.36468E+18,May,,You Do You ? None of our business what other people think about us (I promise .. U won't walk alone) ? Content Writer/Translator,2014/3/22 7:54,280,1579,1529,FALSE,2021/2/24 21:04,"English-Lit: The Possible Side Effects of Pfizer - BioNTech - V... https://t.co/3s0rYJhhh3

#PfizerVaccine 
#Pfizer… https://t.co/l0FNZUdJtD","['PfizerVaccine', 'Pfizer']",Twitter for Android,0,0,FALSE
1.36459E+18,Hilary,Wales,"Learn from mistakes, respect eachother, the time really is now",2021/1/4 14:33,75,89,2755,FALSE,2021/2/24 14:42,"@yenanoha @vdycheneeby you;re ok with #SputnikV - it doesn't kill you (or give you long term side effects)

we get… https://t.co/MCqrLyKxvh",['SputnikV'],Twitter Web App,0,2,FALSE
1.3652E+18,L N Junior,"Budapest, Magyarország","Pro Life, Pro Freedom, Pro Patria, Anti-Woke
Christian, White, Heterosexual Man",2018/12/13 7:56,40,296,673,FALSE,2021/2/26 7:35,"@SimonKornel @AFP My mom yesterday got #Sinopharm  vaccine near #Budapest , no side effect. 6 weeks and she is free from #COVID19","['Sinopharm', 'Budapest', 'COVID19']",Twitter for Android,0,0,FALSE
1.36756E+18,GoNewsConnect,United States,https://t.co/9NHPwBm8W0,2021/3/3 22:27,1,44,0,FALSE,2021/3/4 19:47,"#COVID19 #Moderna 
Side effect of Moderna vaccine may be a delayed skin rash, doctors warn https://t.co/KpHXH9QgWF via @nypost","['COVID19', 'Moderna']",Twitter Web App,0,0,FALSE
1.36525E+18,Mark Johns Comedy,Austin & The World,"Clean Comedian for corporate & church events, bluesologist, piano picker, curious boy, fun lover & truth seeker.",2010/7/12 0:46,357,656,7104,FALSE,2021/2/26 10:42,"I got the #Madonna version of the COVID-19 #vaccine.. So far, my only side effect is I feel Like a Virgin.
I'm walk… https://t.co/YIhrz16n31","['Madonna', 'vaccine']",Twitter Web App,0,1,FALSE
1.36519E+18,new-economy.gr,"London, England","Με το βλ?μμα στι? αγορ??, το εθνικ? συμφ?ρον και τα παγκ?σμια δεδομ?να. Markets, Globalization,  Anti-globalization and Nation",2017/11/8 0:40,655,421,843,FALSE,2021/2/26 6:50,#KamalaHarris  says she suffered side effects of second dose of #Moderna  #vaccine  https://t.co/h3iAfx9l60 via @neweconomygr,"['KamalaHarris', 'Moderna', 'vaccine']",Twitter Web App,0,0,FALSE
1.36512E+18,everythingbagel,,"Equal Rights. Equity Advocate. Science Wins. Swearing Sailor. I am a educator, I am stubborn. I am a person with opinion but are backed up by facts.",2011/9/4 2:49,196,376,2009,FALSE,2021/2/26 1:45,Not any crazy side effects from Moderna. Yesterday was tired. Today I think I had a fever I got really hot at work… https://t.co/TSz41uaKZ3,,Twitter for iPhone,0,0,FALSE
1.36508E+18,Wally R.,"iPhone: 37.709709,-122.453957","30-sumthin Latino SF living! Tweet random thoughts, ideas questions which are all my own! #Followatyourownrisk",2009/3/21 1:10,193,804,1817,FALSE,2021/2/25 23:10,Second dose done!!! Okay just waiting on the side effects!!!! ???????????? #Moderna,['Moderna'],Twitter for iPhone,0,3,FALSE
1.36508E+18,Desiree,Arcadia Bay,?? THIS ACTION WILL HAVE CONSEQUENCES ?? LVL 32 ?? Wife. Mother. Gamer. Vai. ?? Just trying to play video games and drink iced coffee. I’m also @KnifeCutU,2013/12/4 4:46,29,44,595,FALSE,2021/2/25 23:06,"Dose 2 complete. Let’s hope I’m not in for side effects. 

While sweet I found it ironic they offered coffee and co… https://t.co/jczOInIQ5c",,Twitter for iPhone,0,2,FALSE
